State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Uttar Pradesh",Fatehpur,Bindki,"Green Chilli","Green Chilly",FAQ,17/02/2025,2400,2700,2500
"Uttar Pradesh",Fatehpur,Bindki,Gur(Jaggery),Jaggery,FAQ,17/02/2025,4100,4300,4230
"Uttar Pradesh",Fatehpur,Bindki,Tomato,Hybrid,FAQ,17/02/2025,900,1050,1000
"Uttar Pradesh",Fatehpur,Bindki,Wood,Eucalyptus,FAQ,17/02/2025,400,500,470
"Uttar Pradesh",Fatehpur,Fatehpur,Brinjal,Brinjal,FAQ,17/02/2025,1170,1300,1245
"Uttar Pradesh",Fatehpur,Fatehpur,"Green Chilli","Green Chilly",FAQ,17/02/2025,2500,2700,2600
"Uttar Pradesh",Fatehpur,Fatehpur,Paddy(Dhan)(Common),Common,FAQ,17/02/2025,2100,2140,2120
"Uttar Pradesh",Fatehpur,Fatehpur,"Peas cod","Peas cod",FAQ,17/02/2025,1150,1300,1225
"Uttar Pradesh",Fatehpur,Fatehpur,Tomato,Deshi,FAQ,17/02/2025,900,1100,1000
"Uttar Pradesh",Fatehpur,Jahanabad,"Green Chilli","Green Chilly",FAQ,17/02/2025,1000,1010,1005
"Uttar Pradesh",Fatehpur,Jahanabad,Wood,Eucalyptus,FAQ,17/02/2025,300,310,305
"Uttar Pradesh",Fatehpur,Khaga,"Green Peas","Green Peas",FAQ,17/02/2025,1075,1260,1200
"Uttar Pradesh",Fatehpur,Khaga,Onion,Red,FAQ,17/02/2025,2350,2500,2400
"Uttar Pradesh",Fatehpur,Khaga,Rice,III,FAQ,17/02/2025,3060,3170,3125
"Uttar Pradesh",Fatehpur,Khaga,Tomato,Hybrid,FAQ,17/02/2025,880,1040,960
"Uttar Pradesh",Fatehpur,Khaga,Wheat,Dara,FAQ,17/02/2025,2875,2950,2910
"Uttar Pradesh",Fatehpur,Kishunpur,Paddy(Dhan)(Common),Common,FAQ,17/02/2025,2180,2200,2190
"Uttar Pradesh",Firozabad,Firozabad,Apple,Delicious,Medium,17/02/2025,8160,8430,8300
"Uttar Pradesh",Firozabad,Firozabad,"Barley (Jau)",Dara,FAQ,17/02/2025,2535,2590,2555
"Uttar Pradesh",Firozabad,Firozabad,Brinjal,Brinjal,FAQ,17/02/2025,810,1030,920
"Uttar Pradesh",Firozabad,Firozabad,"Green Gram Dal (Moong Dal)","Green Gram Dal",FAQ,17/02/2025,9760,9950,9870
"Uttar Pradesh",Firozabad,Firozabad,Papaya,Papaya,Medium,17/02/2025,2760,3000,2870
"Uttar Pradesh",Firozabad,Firozabad,Pomegranate,Pomogranate,Medium,17/02/2025,7850,8150,8000
"Uttar Pradesh",Firozabad,Firozabad,Pumpkin,Pumpkin,FAQ,17/02/2025,1100,1320,1215
"Uttar Pradesh",Firozabad,Tundla,Brinjal,Round,FAQ,17/02/2025,840,865,850
"Uttar Pradesh",Firozabad,Tundla,Cabbage,Cabbage,FAQ,17/02/2025,525,565,550
"Uttar Pradesh",Firozabad,Tundla,Ginger(Green),"Green Ginger",FAQ,17/02/2025,2475,2550,2500
"Uttar Pradesh",Firozabad,Tundla,Pumpkin,Pumpkin,FAQ,17/02/2025,1285,1320,1300
"Uttar Pradesh","Gautam Budh Nagar",Dadri,"Banana - Green","Banana - Green",FAQ,17/02/2025,1700,1880,1780
"Uttar Pradesh","Gautam Budh Nagar",Dadri,"Bottle gourd","Bottle Gourd",FAQ,17/02/2025,1350,1550,1470
"Uttar Pradesh","Gautam Budh Nagar",Dadri,Onion,Red,Non-FAQ,17/02/2025,1900,2090,2000
"Uttar Pradesh","Gautam Budh Nagar",Dadri,Potato,Desi,FAQ,17/02/2025,900,1120,1000
"Uttar Pradesh","Gautam Budh Nagar",Dadri,Spinach,Spinach,FAQ,17/02/2025,750,900,830
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,"Banana - Green","Banana - Green",FAQ,17/02/2025,1600,1845,1700
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,Carrot,Carrot,FAQ,17/02/2025,700,950,800
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,Cucumbar(Kheera),Cucumbar,FAQ,17/02/2025,2100,2355,2255
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,Ginger(Green),"Green Ginger",FAQ,17/02/2025,3400,3655,3565
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,Guava,Guava,Medium,17/02/2025,2400,2655,2575
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,"Masur Dal","Masur Dal",FAQ,17/02/2025,7800,8100,7900
"Uttar Pradesh","Gautam Budh Nagar",Dankaur,"Mustard Oil","Mustard Oil",FAQ,17/02/2025,13800,14150,14000
"Uttar Pradesh",Ghazipur,Gazipur,"Green Chilli","Green Chilly",FAQ,17/02/2025,2600,2670,2620
"Uttar Pradesh",Ghazipur,Gazipur,Tomato,Hybrid,FAQ,17/02/2025,580,620,600
"Uttar Pradesh",Gonda,Gonda,"Black Gram (Urd Beans)(Whole)",Hybrid,FAQ,17/02/2025,8800,8950,8850
"Uttar Pradesh",Gonda,Gonda,Brinjal,Round/Long,FAQ,17/02/2025,975,1100,1025
"Uttar Pradesh",Gonda,Gonda,"Green Gram Dal (Moong Dal)","Green Gram Dal",FAQ,17/02/2025,10150,10300,10200
"Uttar Pradesh",Gonda,Gonda,"Mousambi(Sweet Lime)",Mousambi,Medium,17/02/2025,4000,4400,4200
"Uttar Pradesh",Gonda,Nawabganj,Banana,Other,Medium,17/02/2025,2900,3100,3000
"Uttar Pradesh",Gonda,Nawabganj,"Banana - Green","Banana - Green",FAQ,17/02/2025,1800,1900,1850
"Uttar Pradesh",Gonda,Nawabganj,Garlic,Garlic,FAQ,17/02/2025,11400,11600,11500
"Uttar Pradesh",Gonda,Nawabganj,Ginger(Green),"Green Ginger",FAQ,17/02/2025,3850,3950,3900
"Uttar Pradesh",Gonda,Nawabganj,Onion,Red,Non-FAQ,17/02/2025,2140,2200,2180
"Uttar Pradesh",Gonda,Nawabganj,Tomato,Hybrid,Non-FAQ,17/02/2025,800,860,840
"Uttar Pradesh",Gonda,Nawabganj,Wheat,Dara,Non-FAQ,17/02/2025,2900,2920,2910
"Uttar Pradesh",Gorakhpur,Gorakhpur,"Barley (Jau)",Dara,FAQ,17/02/2025,2515,2615,2565
"Uttar Pradesh",Gorakhpur,Gorakhpur,Capsicum,Capsicum,FAQ,17/02/2025,2725,2825,2775
"Uttar Pradesh",Gorakhpur,Gorakhpur,Grapes,Green,Medium,17/02/2025,5950,6050,6000
"Uttar Pradesh",Gorakhpur,Gorakhpur,Lemon,Lemon,FAQ,17/02/2025,5750,5850,5800
"Uttar Pradesh",Gorakhpur,Gorakhpur,"Lentil (Masur)(Whole)","Masoor Gola",FAQ,17/02/2025,6865,6965,6915
"Uttar Pradesh",Gorakhpur,Gorakhpur,"Mousambi(Sweet Lime)",Mousambi,Medium,17/02/2025,3350,3450,3400
"Uttar Pradesh",Gorakhpur,Gorakhpur,Paddy(Dhan)(Common),Common,FAQ,17/02/2025,2300,2300,2300
"Uttar Pradesh",Gorakhpur,Gorakhpur,Papaya,Papaya,Medium,17/02/2025,2350,2450,2400
"Uttar Pradesh",Gorakhpur,Gorakhpur,Rice,III,FAQ,17/02/2025,3185,3285,3235
"Uttar Pradesh",Gorakhpur,Gorakhpur,Wheat,Dara,FAQ,17/02/2025,2825,2925,2875
"Uttar Pradesh",Gorakhpur,Sehjanwa,Onion,Red,FAQ,17/02/2025,3290,3305,3300
"Uttar Pradesh",Hamirpur,Bharuasumerpur,Garlic,Desi,FAQ,17/02/2025,14300,14500,14400
"Uttar Pradesh",Hamirpur,Bharuasumerpur,"Green Peas","Green Peas",FAQ,17/02/2025,1100,1200,1155
"Uttar Pradesh",Hamirpur,Bharuasumerpur,Gur(Jaggery),Red,FAQ,17/02/2025,4100,4250,4200
"Uttar Pradesh",Hamirpur,Bharuasumerpur,Onion,Red,FAQ,17/02/2025,2000,2150,2050
"Uttar Pradesh",Hamirpur,Bharuasumerpur,Rice,III,FAQ,17/02/2025,3125,3350,3325
"Uttar Pradesh",Hamirpur,Kurara,"Bajra(Pearl Millet/Cumbu)",Local,FAQ,17/02/2025,2600,2650,2625
"Uttar Pradesh",Hardoi,Hardoi,Apple,"Kasmir/Shimla - II",Medium,17/02/2025,7820,7890,7865
"Uttar Pradesh",Hardoi,Hardoi,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,17/02/2025,7440,7500,7470
"Uttar Pradesh",Hardoi,Hardoi,Pumpkin,Other,FAQ,17/02/2025,1550,1600,1580
"Uttar Pradesh",Hardoi,Hardoi,Rice,Common,FAQ,17/02/2025,3130,3190,3165
"Uttar Pradesh",Hardoi,Madhoganj,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,17/02/2025,7450,7500,7480
"Uttar Pradesh",Hardoi,Madhoganj,Mustard,"Lohi Black",FAQ,17/02/2025,5900,6000,5950
"Uttar Pradesh",Hardoi,Madhoganj,Tomato,Hybrid,FAQ,17/02/2025,750,800,785
"Uttar Pradesh",Hardoi,Madhoganj,Wheat,Dara,FAQ,17/02/2025,2800,2900,2850
"Uttar Pradesh",Hardoi,Sandi,Apple,American,Medium,17/02/2025,7800,7950,7870
"Uttar Pradesh",Hardoi,Sandi,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,17/02/2025,13150,13250,13170
"Uttar Pradesh",Hardoi,Sandi,Gur(Jaggery),Pathari,FAQ,17/02/2025,3750,3830,3780
"Uttar Pradesh",Hardoi,Sandi,Wheat,Dara,FAQ,17/02/2025,2800,2900,2840
"Uttar Pradesh",Hardoi,Sandila,Cabbage,Cabbage,FAQ,17/02/2025,840,920,880
"Uttar Pradesh",Hardoi,Sandila,Maize,Yellow,FAQ,17/02/2025,2280,2360,2320
"Uttar Pradesh",Hardoi,Sandila,Paddy(Dhan)(Common),Common,FAQ,17/02/2025,2150,2320,2280
"Uttar Pradesh",Hardoi,Sandila,Pomegranate,Pomogranate,Medium,17/02/2025,7740,7820,7780
"Uttar Pradesh",Hathras,Haathras,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,17/02/2025,2500,2620,2560
"Uttar Pradesh",Hathras,Haathras,"Green Chilli","Green Chilly",FAQ,17/02/2025,2700,2900,2800
"Uttar Pradesh",Hathras,Haathras,Gur(Jaggery),Red,FAQ,17/02/2025,4500,4600,4550
"Uttar Pradesh",Hathras,Haathras,Pomegranate,Pomogranate,Medium,17/02/2025,7800,8100,7950
"Uttar Pradesh",Hathras,Haathras,Potato,Desi,FAQ,17/02/2025,880,1080,980
"Uttar Pradesh",Hathras,Haathras,Tomato,Deshi,FAQ,17/02/2025,640,840,740
"Uttar Pradesh",Hathras,Shadabad,Onion,Red,FAQ,17/02/2025,3100,3200,3150
"Uttar Pradesh","Jalaun (Orai)",Madhogarh,Wheat,Dara,FAQ,17/02/2025,2850,2950,2900
"Uttar Pradesh","Jalaun (Orai)",Orai,Banana,"Banana - Ripe",Medium,17/02/2025,2300,2900,2600
"Uttar Pradesh","Jalaun (Orai)",Orai,Cauliflower,Cauliflower,FAQ,17/02/2025,550,800,650
"Uttar Pradesh","Jalaun (Orai)",Orai,"Green Chilli","Green Chilly",FAQ,17/02/2025,2500,3200,2800
"Uttar Pradesh","Jalaun (Orai)",Orai,Guava,Guava,Medium,17/02/2025,2400,3000,2750
"Uttar Pradesh","Jalaun (Orai)",Orai,Lime,Lime,Medium,17/02/2025,4400,5000,4700
"Uttar Pradesh","Jalaun (Orai)",Orai,Onion,Red,FAQ,17/02/2025,2300,2800,2500
"Uttar Pradesh","Jalaun (Orai)",Orai,Papaya,Papaya,Large,17/02/2025,2600,3000,2850
"Uttar Pradesh","Jalaun (Orai)",Orai,Potato,Potato,FAQ,17/02/2025,850,1050,920
"Uttar Pradesh","Jalaun (Orai)",Orai,Pumpkin,Pumpkin,FAQ,17/02/2025,1200,1600,1400
"Uttar Pradesh",Jaunpur,Jaunpur,"Bengal Gram(Gram)(Whole)","Desi (Whole)",Non-FAQ,17/02/2025,7200,7250,7225
"Uttar Pradesh",Jaunpur,Jaunpur,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,17/02/2025,10230,10270,10250
"Uttar Pradesh",Jaunpur,Jaunpur,Capsicum,Capsicum,FAQ,17/02/2025,2700,2900,2800
"Uttar Pradesh",Jaunpur,Jaunpur,"Green Gram Dal (Moong Dal)","Green Gram Dal",FAQ,17/02/2025,10020,10080,10050
"Uttar Pradesh",Jaunpur,Jaunpur,"Mousambi(Sweet Lime)",Mousambi,Medium,17/02/2025,3050,3250,3150
"Uttar Pradesh",Jaunpur,Jaunpur,Mustard,"Lohi Black",FAQ,17/02/2025,5875,5925,5900
"Uttar Pradesh",Jaunpur,Jaunpur,Mustard,"Lohi Black",Non-FAQ,17/02/2025,5850,5900,5875
"Uttar Pradesh",Jaunpur,Jaunpur,Onion,Red,FAQ,17/02/2025,1900,2000,1950
"Uttar Pradesh",Jaunpur,Jaunpur,Orange,Orange,Medium,17/02/2025,3450,3650,3550
"Uttar Pradesh",Jaunpur,Jaunpur,Peas(Dry),Peas(Dry),FAQ,17/02/2025,4530,4570,4550
"Uttar Pradesh",Jaunpur,Jaunpur,Pomegranate,Pomogranate,Medium,17/02/2025,7500,7700,7600
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,"Bengal Gram Dal (Chana Dal)","Bengal Gram (Split)",FAQ,17/02/2025,8155,8355,8255
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,"Bottle gourd","Bottle Gourd",FAQ,17/02/2025,1440,1640,1540
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Carrot,Carrot,FAQ,17/02/2025,670,870,770
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,"Green Chilli","Green Chilly",FAQ,17/02/2025,2540,2740,2640
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Mustard,Sarson(Black),FAQ,17/02/2025,5820,6020,5920
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Potato,Badshah,Non-FAQ,17/02/2025,770,960,850
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Pumpkin,Pumpkin,FAQ,17/02/2025,1445,1645,1545
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Wheat,Dara,FAQ,17/02/2025,2875,3075,2975
"Uttar Pradesh",Jaunpur,Mugrabaadshahpur,Wheat,Dara,Non-FAQ,17/02/2025,2830,3030,2920
"Uttar Pradesh",Jaunpur,Shahganj,Apple,Delicious,Medium,17/02/2025,8200,8400,8300
"Uttar Pradesh",Jaunpur,Shahganj,Banana,Other,Medium,17/02/2025,2750,2900,2810
"Uttar Pradesh",Jaunpur,Shahganj,Carrot,Carrot,FAQ,17/02/2025,900,1100,1000
"Uttar Pradesh",Jaunpur,Shahganj,"Mousambi(Sweet Lime)",Mousambi,Medium,17/02/2025,3200,3500,3300
"Uttar Pradesh",Jaunpur,Shahganj,Potato,Badshah,FAQ,17/02/2025,950,1050,980
"Uttar Pradesh",Jaunpur,Shahganj,Wheat,Dara,Non-FAQ,17/02/2025,2830,2900,2860
"Uttar Pradesh",Jhansi,Chirgaon,Onion,Red,FAQ,17/02/2025,2200,2300,2250
"Uttar Pradesh",Jhansi,Chirgaon,Potato,Desi,FAQ,17/02/2025,700,800,740
"Uttar Pradesh",Jhansi,Gurusarai,Tomato,Local,Non-FAQ,17/02/2025,400,650,550
"Uttar Pradesh",Kannuj,Chhibramau,"Bottle gourd","Bottle Gourd",FAQ,17/02/2025,1500,1600,1550
"Uttar Pradesh",Kannuj,Chhibramau,Brinjal,Round/Long,FAQ,17/02/2025,1425,1550,1480
"Uttar Pradesh",Kannuj,Chhibramau,Cabbage,Cabbage,FAQ,17/02/2025,750,825,790
"Uttar Pradesh",Kannuj,Chhibramau,Cauliflower,Cauliflower,FAQ,17/02/2025,775,850,810
"Uttar Pradesh",Kannuj,Chhibramau,Onion,Red,FAQ,17/02/2025,2050,2200,2120
"Uttar Pradesh",Kannuj,Chhibramau,Paddy(Dhan)(Basmati),"Basmati 1509",FAQ,17/02/2025,2600,2650,2625
"Uttar Pradesh",Kannuj,Chhibramau,Pumpkin,Pumpkin,FAQ,17/02/2025,1400,1500,1450
"Uttar Pradesh",Kannuj,Chhibramau,Raddish,Raddish,FAQ,17/02/2025,700,800,750
"Uttar Pradesh",Kannuj,Chhibramau,Rice,III,FAQ,17/02/2025,2980,3100,3040
"Uttar Pradesh",Kannuj,Kannauj,Apple,Delicious,Medium,17/02/2025,7700,7800,7750
"Uttar Pradesh",Kannuj,Kannauj,Brinjal,Round,FAQ,17/02/2025,1420,1530,1480
"Uttar Pradesh",Kannuj,Kannauj,Cauliflower,Cauliflower,FAQ,17/02/2025,750,860,810
"Uttar Pradesh",Kannuj,Kannauj,Garlic,Garlic,FAQ,17/02/2025,16400,16600,16500
"Uttar Pradesh",Kannuj,Kannauj,Raddish,Raddish,FAQ,17/02/2025,680,770,730
"Uttar Pradesh",Kanpur,Choubepur,Cabbage,Cabbage,FAQ,17/02/2025,550,650,600
"Uttar Pradesh",Kanpur,Choubepur,"Peas cod",Other,FAQ,17/02/2025,1550,1750,1650
"Uttar Pradesh",Kanpur,Choubepur,Rice,III,FAQ,17/02/2025,3000,3150,3100
"Uttar Pradesh",Kanpur,Kanpur(Grain),"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,17/02/2025,2575,2675,2625
"Uttar Pradesh",Kanpur,Kanpur(Grain),"Green Gram (Moong)(Whole)","Green (Whole)",FAQ,17/02/2025,8770,8870,8820
"Uttar Pradesh",Kanpur,Kanpur(Grain),Mustard,Sarson(Black),FAQ,17/02/2025,5660,5760,5710
"Uttar Pradesh",Kanpur,Kanpur(Grain),Tomato,Deshi,FAQ,17/02/2025,740,940,840
"Uttar Pradesh",Kanpur,Uttaripura,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,17/02/2025,2575,2675,2625
"Uttar Pradesh",Kanpur,Uttaripura,Wheat,Dara,FAQ,17/02/2025,2900,3000,2950
"Uttar Pradesh",Kanpur,Varipaal,"Bajra(Pearl Millet/Cumbu)",Hybrid,Non-FAQ,17/02/2025,2350,2400,2380
"Uttar Pradesh",Kanpur,Varipaal,Brinjal,Brinjal,FAQ,17/02/2025,800,1000,900
"Uttar Pradesh",Kanpur,Varipaal,"Green Peas","Green Peas",FAQ,17/02/2025,1000,1500,1200
"Uttar Pradesh",Kanpur,Varipaal,Onion,Red,FAQ,17/02/2025,2100,2400,2200
"Uttar Pradesh",Kanpur,Varipaal,Onion,Red,Non-FAQ,17/02/2025,1800,2000,1900
"Uttar Pradesh",Kanpur,Varipaal,Potato,Potato,Non-FAQ,17/02/2025,900,920,910
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,"Bottle gourd","Bottle Gourd",FAQ,17/02/2025,1740,1780,1760
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Apple,Delicious,Medium,17/02/2025,7810,7915,7860
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Banana,Amruthapani,Medium,17/02/2025,2600,2700,2655
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Brinjal,"Arkasheela Mattigulla",FAQ,17/02/2025,1560,1650,1610
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Onion,Red,FAQ,17/02/2025,2300,2400,2355
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Rice,"1009 Kar",FAQ,17/02/2025,3120,3210,3165
"Uttar Pradesh","Khiri (Lakhimpur)",Mohammdi,Tomato,Local,FAQ,17/02/2025,780,865,815
"Uttar Pradesh","Khiri (Lakhimpur)",Tikonia,Carrot,Carrot,FAQ,17/02/2025,1340,1450,1390
"Uttar Pradesh","Khiri (Lakhimpur)",Tikonia,Cauliflower,Cauliflower,FAQ,17/02/2025,920,980,960
"Uttar Pradesh","Khiri (Lakhimpur)",Tikonia,Gur(Jaggery),Pathari,FAQ,17/02/2025,3550,3680,3590
"Uttar Pradesh",Lakhimpur,Golagokarnath,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,17/02/2025,7400,7500,7440
"Uttar Pradesh",Lakhimpur,Golagokarnath,Cauliflower,Cauliflower,FAQ,17/02/2025,800,950,870
"Uttar Pradesh",Lakhimpur,Golagokarnath,Wheat,Dara,FAQ,17/02/2025,2860,3000,2940
"Uttar Pradesh",Lakhimpur,Lakhimpur,"Bottle gourd","Bottle Gourd",FAQ,17/02/2025,1470,1560,1500
"Uttar Pradesh",Lakhimpur,Lakhimpur,"Lentil (Masur)(Whole)","Masoor Gola",FAQ,17/02/2025,6600,6800,6720
"Uttar Pradesh",Lakhimpur,Lakhimpur,Paddy(Dhan)(Common),Common,FAQ,17/02/2025,2180,2270,2215
"Uttar Pradesh",Lalitpur,Lalitpur,Apple,"Kasmir/Shimla - II",Medium,17/02/2025,7330,7400,7360
"Uttar Pradesh",Lalitpur,Lalitpur,Potato,Local,FAQ,17/02/2025,920,980,950
"Uttar Pradesh",Lucknow,Banthara,Wheat,Dara,FAQ,17/02/2025,3002,3022,3012
"Uttar Pradesh",Lucknow,Lucknow,Carrot,Carrot,FAQ,17/02/2025,1040,1140,1090
"Uttar Pradesh",Lucknow,Lucknow,Garlic,Garlic,FAQ,17/02/2025,14550,14850,14750
"Uttar Pradesh",Lucknow,Lucknow,Mustard,"Lohi Black",FAQ,17/02/2025,5930,6030,5980
"Uttar Pradesh",Lucknow,Lucknow,Potato,Desi,FAQ,17/02/2025,1000,1090,1040
"Uttar Pradesh",Lucknow,Lucknow,Raddish,Raddish,FAQ,17/02/2025,700,800,750
"Uttar Pradesh",Lucknow,Lucknow,"White Peas","White Peas",FAQ,17/02/2025,4680,4780,4730
"Uttar Pradesh",Maharajganj,Anandnagar,Apple,Delicious,Medium,17/02/2025,7000,8000,7500
"Uttar Pradesh",Maharajganj,Gadaura,Garlic,Garlic,FAQ,17/02/2025,5000,5200,5100
"Uttar Pradesh",Maharajganj,Gadaura,"Green Chilli","Green Chilly",FAQ,17/02/2025,2000,2200,2100
"Uttar Pradesh",Maharajganj,Gadaura,Potato,Red,FAQ,17/02/2025,1300,1500,1400
"Uttar Pradesh",Maharajganj,Gadaura,Pumpkin,Other,FAQ,17/02/2025,1500,1700,1600
"Uttar Pradesh",Maharajganj,Partaval,"Bottle gourd","Bottle Gourd",FAQ,17/02/2025,1455,1600,1530
"Uttar Pradesh",Maharajganj,Partaval,Wheat,Dara,FAQ,17/02/2025,2785,2940,2860
"Uttar Pradesh",Mahoba,Mahoba,Banana,"Banana - Ripe",Medium,17/02/2025,2300,2420,2380
"Uttar Pradesh",Mahoba,Mahoba,"Barley (Jau)",Dara,FAQ,17/02/2025,2350,2450,2410
"Uttar Pradesh",Mahoba,Mahoba,"Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,17/02/2025,5600,5700,5640
"Uttar Pradesh",Mahoba,Mahoba,Cabbage,Cabbage,FAQ,17/02/2025,750,850,800
"Uttar Pradesh",Mahoba,Mahoba,Gur(Jaggery),Red,FAQ,17/02/2025,4000,4110,4080
"Uttar Pradesh",Mahoba,Mahoba,"Mousambi(Sweet Lime)",Mousambi,Medium,17/02/2025,3120,3230,3180
"Uttar Pradesh",Mahoba,Mahoba,Pomegranate,Pomogranate,Medium,17/02/2025,7770,7880,7810
"Uttar Pradesh",Mahoba,Mahoba,Potato,Desi,FAQ,17/02/2025,950,1060,1000
"Uttar Pradesh",Mahoba,Mahoba,"Sesamum(Sesame,Gingelly,Til)",95/5,FAQ,17/02/2025,9600,9750,9690
"Uttar Pradesh",Mainpuri,Bewar,Groundnut,Local,Non-FAQ,17/02/2025,5500,6000,5750
"Uttar Pradesh",Mainpuri,Ghiraur,Banana,"Banana - Ripe",Medium,17/02/2025,2370,2570,2470
"Uttar Pradesh",Mainpuri,Ghiraur,"Bottle gourd","Bottle Gourd",FAQ,17/02/2025,1300,1500,1400
"Uttar Pradesh",Mainpuri,Ghiraur,Cauliflower,Cauliflower,FAQ,17/02/2025,450,650,550
"Uttar Pradesh",Mainpuri,Ghiraur,Lemon,Lemon,FAQ,17/02/2025,4750,4950,4850
"Uttar Pradesh",Mainpuri,Mainpuri,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,17/02/2025,9990,10200,10100
"Uttar Pradesh",Mainpuri,Mainpuri,Mustard,Sarson(Black),FAQ,17/02/2025,5800,6000,5900
"Uttar Pradesh",Mainpuri,Mainpuri,Paddy(Dhan)(Basmati),"Basmati 1509",FAQ,17/02/2025,2400,2645,2555
"Uttar Pradesh",Mainpuri,Mainpuri,Papaya,Papaya,Medium,17/02/2025,2900,3100,3000
"Uttar Pradesh",Mathura,Kosikalan,Banana,"Banana - Ripe",Medium,17/02/2025,2300,2400,2360
"Uttar Pradesh",Mathura,Kosikalan,Cabbage,Cabbage,FAQ,17/02/2025,500,580,545
"Uttar Pradesh",Mathura,Kosikalan,Tomato,Deshi,FAQ,17/02/2025,700,800,750
"Uttar Pradesh",Mathura,Mathura,"Bajra(Pearl Millet/Cumbu)",Hybrid,Non-FAQ,17/02/2025,2400,2480,2450
"Uttar Pradesh",Mathura,Mathura,Banana,"Banana - Ripe",Medium,17/02/2025,2250,2500,2400
"Uttar Pradesh",Mathura,Mathura,"Black Gram Dal (Urd Dal)","Black Gram Dal",FAQ,17/02/2025,9800,10200,10000
"Uttar Pradesh",Mathura,Mathura,Brinjal,Round,FAQ,17/02/2025,900,1100,1000
"Uttar Pradesh",Mathura,Mathura,Cauliflower,Cauliflower,FAQ,17/02/2025,460,650,580
"Uttar Pradesh",Mathura,Mathura,"Indian Beans (Seam)","Beans or Semi",FAQ,17/02/2025,2200,2500,2400
"Uttar Pradesh",Mathura,Mathura,Mustard,Sarson(Black),FAQ,17/02/2025,5600,6100,5800
"Uttar Pradesh",Mathura,Mathura,Papaya,Papaya,Medium,17/02/2025,3200,3500,3400
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Brinjal,Brinjal,FAQ,17/02/2025,900,1100,1000
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,"Green Chilli","Green Chilly",FAQ,17/02/2025,1400,1600,1500
"Uttar Pradesh",Mirzapur,Mirzapur,Carrot,Carrot,FAQ,17/02/2025,650,725,685
"Uttar Pradesh",Mirzapur,Mirzapur,Guava,"Guava Alahabad",Medium,17/02/2025,2750,2800,2775
"Uttar Pradesh",Mirzapur,Mirzapur,"Lentil (Masur)(Whole)","Masoor Gola",FAQ,17/02/2025,6675,6775,6725
"Uttar Pradesh",Mirzapur,Mirzapur,Mustard,Sarson(Black),Non-FAQ,17/02/2025,5600,5700,5650
"Uttar Pradesh",Mirzapur,Mirzapur,Onion,Red,FAQ,17/02/2025,2000,2150,2100
"Uttar Pradesh",Mirzapur,Mirzapur,Orange,Orange,Medium,17/02/2025,3525,3625,3585
"Uttar Pradesh",Mirzapur,Mirzapur,Paddy(Dhan)(Common),"Paddy Medium",FAQ,17/02/2025,2275,2320,2300
"Uttar Pradesh",Mirzapur,Mirzapur,Pomegranate,Pomogranate,Medium,17/02/2025,7600,7675,7625
"Uttar Pradesh",Mirzapur,Mirzapur,Raddish,Raddish,FAQ,17/02/2025,425,525,485
"Uttar Pradesh",Mirzapur,Mirzapur,Rice,Coarse,FAQ,17/02/2025,3200,3300,3260
"Uttar Pradesh",Muzaffarnagar,Khatauli,Cauliflower,Cauliflower,FAQ,17/02/2025,1000,1200,1100
"Uttar Pradesh",Muzaffarnagar,Khatauli,Guava,Guava,Medium,17/02/2025,3000,4000,3500
